Date,Open,High,Low,Close
18-12-2017,35475.31,35900.42,34578.20,35735.28
19-12-2017,35872.33,36309.21,35871.98,36271.18
20-12-2017,36313.07,36437.11,36255.96,36305.68
21-12-2017,36366.54,36497.73,36288.50,36448.13
22-12-2017,36542.25,36674.70,36469.05,36576.39
26-12-2017,36695.82,36872.21,36654.23,36850.24
27-12-2017,36898.23,36978.75,36542.85,36644.14
28-12-2017,36730.84,36783.75,36577.73,36645.28
29-12-2017,36809.81,36984.97,36749.09,36849.38
01-01-2018,36946.84,37069.34,36679.41,36756.61
02-01-2018,36818.38,36949.12,36387.81,36679.27
03-01-2018,36774.49,36997.32,36764.98,36824.94
04-01-2018,36893.62,37118.76,36823.72,37076.51
05-01-2018,37207.49,37480.42,37198.20,37428.13
08-01-2018,37531.74,37782.84,37511.68,37749.45
09-01-2018,37805.85,37890.11,37526.99,37656.04
10-01-2018,37787.47,37787.47,37415.83,37529.80
11-01-2018,37572.21,37740.11,37418.54,37614.08
12-01-2018,37703.98,37763.94,37217.48,37558.26
15-01-2018,37654.60,37796.19,37407.67,37460.73
16-01-2018,37455.34,37523.35,36730.83,36791.90
17-01-2018,36786.87,37154.56,36293.82,37118.44
18-01-2018,37317.32,37414.55,36306.09,36563.32
19-01-2018,36562.76,36841.06,36383.29,36782.93
22-01-2018,36852.96,37113.28,36694.54,37053.64
23-01-2018,37146.28,37443.76,37146.28,37400.35
24-01-2018,37394.63,37486.15,37144.46,37250.97
25-01-2018,37345.50,37369.40,36668.65,36743.07
29-01-2018,36790.05,36905.76,36560.68,36622.06
30-01-2018,36572.45,36609.15,36174.39,36325.85
31-01-2018,36239.17,36284.12,35527.99,35813.62
01-02-2018,35883.73,35924.52,35057.18,35666.02
02-02-2018,35459.30,35459.30,34345.49,34489.58
05-02-2018,34116.49,34538.85,33615.61,34446.48
06-02-2018,33495.39,34106.73,32799.12,33874.98
07-02-2018,34170.81,34415.10,33969.96,34035.63
08-02-2018,34084.92,34671.48,34083.85,34632.14
09-02-2018,34183.57,34551.11,33994.70,34443.11
12-02-2018,34667.06,35058.85,34667.06,34977.71
14-02-2018,35120.85,35257.79,34793.17,34904.19
15-02-2018,34922.22,35065.51,34513.43,34601.95
16-02-2018,34703.97,34854.64,34142.24,34263.54
19-02-2018,34310.81,34334.28,33583.58,33844.52
20-02-2018,33810.20,34022.11,33707.48,33866.62
21-02-2018,33949.91,34046.59,33612.00,33697.28
22-02-2018,33648.41,33661.41,33325.60,33387.77
23-02-2018,33416.32,33979.97,33408.56,33925.10
26-02-2018,34056.88,34295.39,34054.94,34246.41
27-02-2018,34288.16,34331.19,33928.63,34001.57
28-02-2018,33835.51,33978.50,33649.25,33891.10
01-03-2018,33946.40,34077.41,33622.33,33664.03
05-03-2018,33610.32,33617.27,33124.54,33267.89
06-03-2018,33414.98,33625.41,32894.26,32985.24
07-03-2018,32970.34,33004.52,32525.26,32568.24
08-03-2018,32682.80,32851.83,32237.72,32727.05
09-03-2018,32795.06,33035.52,32705.31,32762.61
12-03-2018,32897.13,33040.14,32664.63,32959.91
13-03-2018,32952.26,33471.96,32921.49,33334.35
14-03-2018,33312.04,33395.88,33168.36,33363.17
15-03-2018,33408.40,33585.86,33347.22,33390.84
16-03-2018,33418.97,33511.67,33095.87,33132.62
19-03-2018,33233.24,33233.24,32518.21,32576.22
20-03-2018,32489.73,32835.34,32400.98,32788.98
21-03-2018,32866.35,33149.30,32831.42,32906.63
22-03-2018,32932.82,33062.57,32634.56,32665.47
23-03-2018,32324.02,32406.63,32063.29,32364.68
26-03-2018,32341.52,32853.11,32286.73,32783.95
27-03-2018,32890.40,33145.76,32882.58,33054.00
28-03-2018,32940.75,33040.66,32742.64,32800.38
02-04-2018,32851.14,33470.43,32836.75,33444.42
03-04-2018,33480.86,33820.58,33407.11,33783.14
04-04-2018,33835.66,33979.64,33314.29,33348.32
05-04-2018,33544.91,34023.07,33542.86,33970.91
06-04-2018,33968.81,34320.52,33832.33,34295.38
09-04-2018,34306.92,34475.87,34275.63,34338.87
10-04-2018,34450.32,34504.81,34120.48,34216.44
11-04-2018,34280.38,34302.85,34048.27,34203.75
12-04-2018,34231.15,34306.83,34091.75,34176.15
13-04-2018,34222.46,34397.56,34092.29,34186.27
16-04-2018,34123.23,34400.41,33976.11,34372.43
17-04-2018,34413.48,34525.41,34281.83,34402.75
18-04-2018,34472.90,34533.43,34249.79,34330.60
19-04-2018,34438.90,34624.95,34431.45,34595.89
20-04-2018,34531.37,34556.81,34297.99,34449.63
23-04-2018,34487.02,34682.55,34420.65,34561.59
24-04-2018,34514.69,34736.23,34464.08,34543.80
25-04-2018,34509.07,34604.62,34347.31,34448.57
26-04-2018,34503.75,34585.81,34373.24,34423.45
27-04-2018,34447.91,34761.27,34447.91,34700.91
30-04-2018,34826.92,34914.63,34728.42,34880.47
02-05-2018,35018.01,35037.27,34345.69,34452.08
03-05-2018,34445.81,34473.78,33891.73,34043.65
04-05-2018,34077.33,34120.80,33829.27,33859.94
07-05-2018,33966.22,34177.14,33866.81,34152.70
08-05-2018,34201.30,34248.28,34008.24,34038.17
09-05-2018,34059.43,34064.62,33816.40,33837.88
10-05-2018,33787.36,33835.40,33222.88,33269.84
11-05-2018,33277.58,33454.59,33142.73,33373.44
14-05-2018,33354.48,33389.76,33019.54,33074.73
15-05-2018,33043.57,33422.60,32713.20,32876.24
16-05-2018,32840.47,32900.09,32509.62,32738.03
17-05-2018,32793.49,32976.66,32733.31,32832.30
18-05-2018,32879.30,32889.35,32384.34,32440.82
21-05-2018,32457.36,32482.13,31875.33,31949.11
22-05-2018,31938.11,32439.72,31846.74,32403.11
23-05-2018,32379.54,32534.23,32116.86,32159.50
24-05-2018,32205.86,32353.76,31971.73,32202.63
25-05-2018,32278.48,32851.32,32218.06,32788.71
28-05-2018,32954.08,33308.57,32949.89,33280.83
29-05-2018,33300.34,33343.88,32962.66,33098.80
30-05-2018,33005.11,33100.30,32818.69,32994.32
31-05-2018,33068.96,33192.36,32866.50,32929.81
01-06-2018,33019.09,33055.14,32565.36,32595.40
04-06-2018,32723.82,32760.94,32193.18,32244.86
05-06-2018,32250.64,32281.14,31798.59,31974.76
06-06-2018,31969.50,32507.03,31956.34,32456.46
07-06-2018,32532.30,32934.83,32525.90,32867.53
08-06-2018,32864.74,33040.83,32697.56,33012.45
11-06-2018,33070.18,33258.45,32967.59,33009.43
12-06-2018,33073.52,33236.43,33012.47,33201.83
13-06-2018,33293.08,33374.07,33097.01,33121.79
14-06-2018,33143.43,33145.32,32926.01,33115.07
15-06-2018,33135.69,33187.62,32836.28,32911.69
18-06-2018,32991.60,33047.84,32778.63,32838.45
19-06-2018,32815.07,32835.47,32421.41,32539.34
20-06-2018,32560.86,32673.84,32484.34,32605.32
21-06-2018,32649.16,32713.75,32425.67,32452.55
22-06-2018,32453.28,32695.77,32227.25,32654.88
25-06-2018,32673.72,32760.31,32327.61,32378.09
26-06-2018,32310.72,32489.56,32289.58,32343.53
27-06-2018,32386.91,32421.79,31741.89,31810.43
28-06-2018,31782.09,31871.02,31316.04,31362.22
29-06-2018,31492.52,31976.40,31482.71,31941.51
02-07-2018,32071.34,32079.58,31558.02,31709.12
03-07-2018,31682.39,32027.81,31570.25,31983.61
04-07-2018,31952.22,31995.67,31769.13,31968.48
05-07-2018,32083.87,32083.87,31774.68,31822.55
06-07-2018,31803.11,32157.09,31735.39,31949.94
09-07-2018,32125.37,32324.61,32106.46,32283.27
10-07-2018,32402.31,32583.00,32386.80,32556.62
11-07-2018,32584.48,32600.08,32155.53,32178.19
12-07-2018,32264.53,32511.85,32057.77,32094.07
13-07-2018,32180.59,32234.89,31843.49,31911.02
16-07-2018,31960.41,31963.76,31129.50,31171.76
17-07-2018,31205.19,31772.84,31101.71,31745.30
18-07-2018,31852.83,31940.05,31197.95,31272.70
19-07-2018,31312.35,31398.70,30927.91,31089.52
20-07-2018,31083.17,31439.23,30947.98,31376.56
23-07-2018,31545.13,31958.36,31502.92,31935.29
24-07-2018,32058.88,32610.55,32048.28,32574.44
25-07-2018,32704.77,32809.30,32443.09,32536.01
26-07-2018,32613.62,33012.77,32603.42,32949.24
27-07-2018,33082.25,33303.99,33072.89,33221.70
30-07-2018,33369.57,33503.06,33176.75,33454.18
31-07-2018,33494.85,33729.86,33375.18,33688.25
01-08-2018,33749.91,33952.57,33570.09,33732.93
02-08-2018,33726.29,33832.46,33400.44,33598.59
03-08-2018,33652.94,33979.78,33652.94,33825.23
06-08-2018,33980.52,34057.89,33815.24,33902.70
07-08-2018,34007.94,34092.98,33718.69,33872.89
08-08-2018,33925.07,34028.36,33803.27,33911.15
09-08-2018,34008.85,34118.91,33924.33,34058.35
10-08-2018,34074.07,34110.44,33780.10,33833.49
13-08-2018,33755.52,33819.01,33507.23,33545.61
14-08-2018,33642.75,33836.38,33580.56,33808.64
16-08-2018,33814.34,33914.08,33550.87,33628.64
17-08-2018,33723.34,34057.82,33719.47,34036.95
20-08-2018,34165.44,34428.46,34154.47,34405.35
21-08-2018,34491.33,34694.29,34395.73,34634.79
23-08-2018,34735.42,34860.83,34595.55,34830.17
24-08-2018,34848.18,34994.07,34621.38,34870.46
27-08-2018,34952.02,35211.50,34939.18,35179.21
28-08-2018,35191.58,35344.55,34947.12,35029.29
29-08-2018,35109.51,35448.76,35068.94,35347.04
30-08-2018,35408.36,35573.58,35344.35,35496.61
31-08-2018,35544.17,35814.73,35467.93,35656.74
03-09-2018,35755.43,35905.24,35303.77,35359.17
04-09-2018,35434.04,35459.46,34202.71,34300.64
05-09-2018,34264.82,34393.53,33764.33,34209.96
06-09-2018,34399.74,34534.59,34185.57,34477.30
07-09-2018,34574.01,34974.75,34407.82,34926.77
10-09-2018,34980.93,35025.98,34223.55,34264.98
11-09-2018,34379.90,34477.71,33691.92,33732.22
12-09-2018,33780.24,33980.54,33421.31,33906.95
14-09-2018,34035.31,34668.14,34031.63,34620.59
17-09-2018,34649.91,34652.93,34243.15,34338.17
18-09-2018,34323.99,34510.65,33847.66,33880.06
19-09-2018,34024.59,34183.07,33640.39,33781.19
21-09-2018,33955.20,34118.41,31191.14,33130.51
24-09-2018,33259.95,33284.45,32071.99,32122.66
25-09-2018,32152.04,32732.94,31742.31,32599.47
26-09-2018,32796.95,32893.53,32467.80,32794.33
27-09-2018,32848.81,32890.20,32207.63,32269.41
28-09-2018,32478.11,32516.47,31473.22,31774.14
01-10-2018,31819.25,31989.62,31149.15,31910.34
03-10-2018,32012.11,32032.76,31440.43,31517.44
04-10-2018,31314.47,31318.33,30599.52,30922.04
05-10-2018,30870.36,30933.69,29936.24,30093.13
08-10-2018,30047.20,30266.39,29364.80,29882.54
09-10-2018,30002.27,30099.21,29295.39,29698.60
10-10-2018,29887.48,30905.96,29838.53,30856.11
11-10-2018,30186.65,30515.74,29693.20,30007.72
12-10-2018,30216.95,30980.68,30216.95,30834.20
15-10-2018,31185.25,31186.06,30649.27,30969.85
16-10-2018,31133.26,31415.91,31041.50,31343.57
17-10-2018,31562.30,31727.80,30498.56,30561.04
19-10-2018,30462.50,30677.52,30074.41,30410.02
22-10-2018,30605.85,30721.07,30208.35,30272.43
23-10-2018,30222.55,30307.42,29737.45,29922.07
24-10-2018,30046.92,30347.87,29768.41,30157.24
25-10-2018,30003.55,30035.75,29700.62,29823.96
26-10-2018,29933.93,30036.21,29421.90,29745.72
29-10-2018,29954.72,30620.97,29732.32,30586.59
30-10-2018,30763.31,30912.78,30563.63,30776.70
31-10-2018,30908.92,31344.90,30569.10,31314.23
01-11-2018,31390.68,31635.48,31355.18,31426.52
02-11-2018,31602.30,32179.85,31599.68,31865.80
05-11-2018,31948.30,32060.76,31692.08,31929.55
06-11-2018,32028.52,32170.41,31706.85,31817.48
07-11-2018,32104.06,32107.89,32025.08,32077.65
09-11-2018,32154.05,32334.09,31973.60,32298.59
12-11-2018,32376.39,32493.36,31822.53,31871.20
13-11-2018,31902.31,32075.42,31518.45,32025.72
14-11-2018,32086.46,32236.06,31906.17,32007.34
15-11-2018,32029.77,32189.80,31805.71,32143.24
16-11-2018,32214.69,32319.30,32015.74,32202.20
19-11-2018,32298.04,32460.52,32200.75,32410.12
20-11-2018,32399.42,32444.68,31950.63,32007.11
21-11-2018,32057.86,32387.17,32014.65,32341.18
22-11-2018,32388.42,32406.38,31948.97,32001.53
26-11-2018,32146.53,32209.17,31799.17,32105.58
27-11-2018,32102.02,32189.37,31951.56,32083.08
28-11-2018,32139.22,32177.91,31772.38,31829.20
29-11-2018,31901.51,32206.45,31901.51,32165.61
30-11-2018,32250.39,32405.72,32083.89,32233.63
03-12-2018,32409.25,32500.47,32175.03,32343.38
04-12-2018,32348.08,32451.43,32270.05,32295.54
05-12-2018,32198.84,32198.84,31624.14,31740.13
06-12-2018,31659.01,31660.79,31141.35,31187.70
07-12-2018,31256.41,31405.16,31055.38,31381.90
10-12-2018,31046.63,31046.63,30692.06,30778.30
11-12-2018,30551.00,31399.17,30432.11,31322.93
12-12-2018,31473.29,32113.80,31434.72,32081.03
13-12-2018,32265.41,32519.50,32179.71,32316.38
14-12-2018,32334.92,32546.29,32215.07,32352.48
17-12-2018,32444.87,32583.59,32381.66,32553.15
18-12-2018,32530.54,32719.71,32410.46,32677.46
19-12-2018,32755.57,33327.27,32755.57,33270.63
20-12-2018,33188.03,33376.72,33013.81,33205.02
21-12-2018,33310.17,33427.75,32611.75,32653.66
24-12-2018,32698.36,32760.17,32328.33,32374.48
26-12-2018,32359.21,32575.64,31858.32,32509.97
27-12-2018,32629.87,32782.88,32516.86,32563.21
28-12-2018,32664.57,32956.14,32653.99,32881.46
31-12-2018,32958.03,33162.86,32951.17,32995.21
01-01-2019,33076.29,33082.05,32820.63,32982.09
02-01-2019,32989.26,33028.75,32499.74,32644.26
03-01-2019,32708.11,32819.59,32286.95,32329.50
04-01-2019,32445.68,32617.03,32264.35,32570.71
07-01-2019,32720.52,32804.31,32511.63,32579.94
08-01-2019,32615.15,32703.68,32477.56,32620.18
09-01-2019,32726.45,32759.46,32371.29,32611.62
10-01-2019,32689.11,32774.43,32574.08,32742.13
11-01-2019,32798.45,32810.95,32509.40,32626.29
14-01-2019,32681.94,32681.94,32366.10,32530.23
15-01-2019,32586.36,32759.99,32586.36,32740.85
16-01-2019,32785.71,32913.92,32700.19,32731.29
17-01-2019,32753.91,32883.63,32566.25,32678.85
18-01-2019,32752.70,32781.41,32334.06,32383.62
21-01-2019,32452.63,32585.38,32209.77,32259.90
22-01-2019,32258.41,32371.29,32009.21,32349.20
23-01-2019,32408.69,32463.82,32111.52,32155.36
24-01-2019,32181.74,32222.59,31869.14,31949.01
25-01-2019,32029.03,32162.49,31501.59,31630.08
28-01-2019,31606.43,31636.42,30973.11,31071.87
29-01-2019,31055.35,31288.84,30830.09,31186.79
30-01-2019,31294.73,31338.02,31036.47,31228.19
31-01-2019,31364.24,31567.50,31173.38,31508.98
01-02-2019,31694.79,32031.36,31420.63,31780.20
04-02-2019,31805.76,31806.44,31241.53,31430.72
05-02-2019,31451.99,31544.30,31155.09,31260.80
06-02-2019,31325.85,31517.63,31049.67,31442.58
07-02-2019,31480.88,31963.30,31427.87,31868.56
08-02-2019,31872.46,31881.04,31433.25,31481.45
11-02-2019,31500.79,31539.66,30975.18,31033.32
12-02-2019,31071.03,31183.74,30807.97,30856.13
13-02-2019,30920.16,30961.00,30489.03,30543.56
14-02-2019,30503.86,30721.25,30394.21,30691.07
15-02-2019,30701.21,30702.74,29997.10,30206.04
18-02-2019,30265.05,30268.35,29839.35,29882.39
19-02-2019,29879.02,30233.55,29879.02,29994.78
20-02-2019,30032.25,30394.84,30021.29,30325.46
21-02-2019,30445.35,30598.50,30316.16,30567.10
22-02-2019,30605.67,30808.90,30523.95,30790.15
25-02-2019,30907.28,31041.54,30839.83,30994.61
26-02-2019,30870.67,31164.16,30435.98,31008.05
27-02-2019,31126.36,31532.84,30902.83,31079.23
28-02-2019,31212.24,31297.39,31120.00,31250.55
01-03-2019,31359.38,31621.91,31359.38,31590.90
05-03-2019,31646.26,32312.11,31607.52,32284.32
06-03-2019,32406.73,32698.72,32401.81,32556.98
07-03-2019,32651.10,32729.16,32459.59,32499.85
08-03-2019,32546.60,32559.52,32279.44,32485.98
11-03-2019,32511.56,33308.34,32511.56,33278.47
12-03-2019,33376.76,33665.70,33297.25,33372.56
13-03-2019,33444.42,33459.59,33153.07,33266.50
14-03-2019,33292.13,33408.20,33069.28,33198.28
15-03-2019,33244.68,33469.05,33221.67,33330.47
18-03-2019,33397.04,33516.94,33206.43,33322.30
19-03-2019,33386.52,33584.59,33335.65,33544.72
20-03-2019,33587.85,33604.05,33302.08,33346.58
22-03-2019,33330.72,33508.53,32967.57,32994.89
25-03-2019,32908.26,32908.26,32593.58,32679.55
26-03-2019,32766.32,33025.38,32748.37,32969.73
27-03-2019,33036.76,33196.97,32840.05,32863.55
28-03-2019,32990.87,33399.32,32928.35,33279.41
29-03-2019,33413.71,33839.68,33411.86,33809.78
01-04-2019,33944.57,34140.79,33795.82,33880.46
02-04-2019,33925.08,33979.28,33609.59,33730.66
03-04-2019,33860.10,33953.07,33419.53,33461.47
04-04-2019,33539.63,33562.54,33298.46,33462.06
05-04-2019,33508.77,33743.48,33508.13,33642.50
08-04-2019,33710.46,33777.66,33348.96,33460.65
09-04-2019,33493.16,33623.90,33228.30,33593.55
10-04-2019,33574.02,33671.13,33390.58,33414.25
11-04-2019,33462.47,33554.75,33334.34,33505.17
12-04-2019,33545.14,33676.29,33514.35,33647.63
15-04-2019,33710.41,33803.86,33643.98,33770.06
16-04-2019,33824.05,33985.08,33824.05,33891.81
18-04-2019,33973.94,33996.20,33540.43,33697.72
22-04-2019,33678.47,33681.02,32999.19,33043.90
23-04-2019,33101.07,33183.61,32955.70,33038.47
24-04-2019,33062.97,33255.91,32927.21,33239.68
25-04-2019,33213.18,33373.61,32923.61,32973.87
26-04-2019,33047.85,33146.12,32863.28,32952.26
30-04-2019,32970.44,32978.10,32436.93,32615.75
02-05-2019,32669.95,32732.14,32364.20,32412.67
03-05-2019,32454.51,32544.54,32345.32,32392.59
06-05-2019,32318.86,32318.86,32030.52,32090.39
07-05-2019,32137.48,32244.65,31737.32,31769.94
08-05-2019,31742.67,31742.67,31394.36,31461.02
09-05-2019,31437.34,31459.85,31127.80,31377.20
10-05-2019,31409.93,31489.24,31275.36,31343.94
13-05-2019,31327.84,31330.55,30704.36,30750.98
14-05-2019,30690.72,31087.13,30464.57,30920.09
15-05-2019,30946.02,31105.00,30624.91,30683.32
16-05-2019,30667.35,30884.90,30404.15,30832.01
17-05-2019,30868.07,31126.88,30721.28,31083.47
20-05-2019,31660.69,32327.63,31658.14,32293.56
21-05-2019,32425.47,32495.88,31890.76,31963.80
22-05-2019,32094.81,32094.81,31749.37,31942.27
23-05-2019,32257.50,32823.87,31905.61,32002.36
24-05-2019,32211.79,32876.73,32194.59,32832.74
27-05-2019,32808.69,33131.43,32651.46,33103.27
28-05-2019,33198.69,33265.91,33006.48,33115.48
29-05-2019,33172.92,33174.00,32816.87,32861.51
30-05-2019,32938.67,33010.52,32877.41,32948.62
31-05-2019,33044.53,33285.92,32794.02,33018.49
03-06-2019,33099.63,33386.85,32988.16,33348.88
04-06-2019,33389.74,33498.51,33203.47,33230.50
06-06-2019,33293.22,33293.22,32526.01,32578.24
07-06-2019,32575.34,32772.31,32236.89,32650.31
10-06-2019,32779.85,32921.70,32643.28,32684.50
11-06-2019,32762.67,33088.82,32595.51,33044.46
12-06-2019,33032.37,33048.01,32621.99,32663.08
13-06-2019,32675.44,32675.49,32295.23,32583.35
14-06-2019,32609.34,32612.69,32203.05,32279.31
17-06-2019,32277.71,32287.58,31720.95,31769.35
18-06-2019,31831.34,31935.87,31653.68,31775.48
19-06-2019,31856.66,32001.45,31356.15,31517.88
20-06-2019,31525.24,32035.79,31316.29,31984.98
21-06-2019,31998.21,32003.05,31721.00,31877.00
24-06-2019,31949.75,31976.19,31805.47,31921.26
25-06-2019,31916.14,32099.64,31781.84,32082.55
26-06-2019,32032.32,32406.74,31968.19,32375.66
27-06-2019,32396.41,32574.79,32388.14,32535.00
28-06-2019,32578.50,32624.41,32321.97,32374.94
01-07-2019,32468.69,32609.26,32437.73,32557.08
02-07-2019,32643.99,32727.45,32519.37,32711.58
03-07-2019,32783.78,32868.49,32688.71,32850.06
04-07-2019,32890.70,32993.45,32864.62,32926.28
05-07-2019,33000.52,33052.61,32300.32,32377.74
08-07-2019,32296.42,32296.42,31633.78,31736.87
09-07-2019,31781.57,31864.05,31428.76,31821.42
10-07-2019,31863.97,31945.83,31614.49,31655.43
11-07-2019,31784.66,31895.78,31724.69,31869.82
12-07-2019,31927.46,32114.94,31877.79,31911.17
15-07-2019,32031.05,32089.60,31768.14,32003.45
16-07-2019,32016.67,32309.44,31894.27,32292.51
17-07-2019,32296.39,32468.60,32223.77,32312.99
18-07-2019,32309.91,32315.24,31796.50,31830.94
19-07-2019,31953.23,32042.42,31075.66,31148.30
22-07-2019,31163.09,31163.56,30759.11,31093.69
23-07-2019,31113.15,31194.56,30827.31,30895.83
24-07-2019,30876.81,30939.11,30259.10,30320.15
25-07-2019,30394.98,30676.61,30314.70,30370.79
26-07-2019,30427.14,30691.88,30307.53,30607.15
29-07-2019,30629.16,30634.02,30096.19,30164.79
30-07-2019,30229.82,30380.61,29578.27,29633.35
31-07-2019,29591.47,30019.49,29307.29,29966.61
01-08-2019,29840.28,30002.87,29381.50,29682.01
02-08-2019,29637.78,29896.03,29194.66,29683.64
05-08-2019,29573.44,29573.44,29054.23,29318.71
06-08-2019,29219.42,29722.92,29181.43,29657.49
07-08-2019,29695.72,29847.64,29257.46,29314.97
08-08-2019,29427.27,29709.98,29254.24,29636.19
09-08-2019,29733.60,30173.73,29725.24,29926.45
13-08-2019,29981.86,29981.86,29066.46,29128.60
14-08-2019,29213.50,29537.48,29118.29,29478.07
16-08-2019,29471.40,29632.91,29201.62,29596.31
19-08-2019,29670.01,29898.83,29583.59,29611.70
20-08-2019,29658.52,29683.49,29294.09,29355.92
21-08-2019,29437.65,29449.12,28933.28,28980.90
22-08-2019,28953.96,28953.96,28459.27,28535.07
23-08-2019,28521.89,28921.26,28238.27,28821.59
26-08-2019,29306.71,29367.33,28627.25,29343.68
27-08-2019,29431.71,29823.73,29429.57,29693.82
28-08-2019,29689.82,29812.22,29307.96,29467.20
29-08-2019,29468.53,29497.48,29178.42,29476.49
30-08-2019,29554.21,29843.21,29349.70,29791.76
03-09-2019,29663.59,29663.65,29108.18,29170.71
04-09-2019,29243.08,29265.58,28836.29,29236.08
05-09-2019,29273.99,29483.19,29267.07,29386.71
06-09-2019,29463.18,29609.73,29372.43,29587.98
09-09-2019,29643.98,29893.35,29522.15,29865.78
11-09-2019,29873.55,30129.38,29871.02,30105.34
12-09-2019,30198.10,30324.44,30003.68,30036.94
13-09-2019,30130.59,30272.72,29768.71,30253.88
16-09-2019,30166.24,30266.68,29966.77,30117.66
17-09-2019,30141.75,30159.38,29473.28,29516.37
18-09-2019,29632.75,29714.59,29389.59,29655.12
19-09-2019,29695.53,29695.79,29142.60,29259.97
20-09-2019,29306.40,31171.70,29098.67,31093.15
23-09-2019,31530.67,32021.58,31522.51,31806.23
24-09-2019,31884.79,31919.08,31507.24,31714.76
25-09-2019,31688.00,31692.62,31029.04,31130.05
26-09-2019,31190.78,31589.91,31182.82,31447.24
27-09-2019,31483.78,31535.10,31200.69,31247.14
30-09-2019,31356.48,31363.36,30727.59,30953.10
01-10-2019,31123.43,31314.91,30223.64,30614.77
03-10-2019,30580.27,30716.65,30301.90,30482.41
04-10-2019,30583.07,30628.55,29988.55,30030.51
07-10-2019,30084.52,30084.52,29553.27,29602.17
09-10-2019,29662.03,30100.64,29440.51,30075.49
10-10-2019,30044.11,30076.16,29755.21,29826.86
11-10-2019,29909.33,30039.97,29629.84,29853.76
14-10-2019,29926.33,30128.85,29851.24,29971.93
15-10-2019,30042.41,30261.67,29953.11,30194.28
16-10-2019,30298.49,30427.79,30183.79,30334.08
17-10-2019,30354.29,30834.58,30294.30,30800.39
18-10-2019,30884.58,31293.15,30762.64,31233.13
22-10-2019,31357.40,31587.10,31237.89,31336.21
23-10-2019,31394.45,31467.05,31146.16,31282.42
24-10-2019,31342.98,31412.02,30908.01,31023.56
25-10-2019,31062.27,31084.70,30637.92,30847.34
27-10-2019,31042.08,31085.01,30953.27,31002.95
29-10-2019,31081.11,31331.53,30939.89,31269.03
30-10-2019,31397.35,31625.07,31373.43,31455.24
31-10-2019,31552.78,31838.15,31540.91,31737.03
01-11-2019,31738.31,32005.80,31738.01,31758.42
04-11-2019,31835.61,32035.84,31719.22,31777.74
05-11-2019,31835.21,31864.05,31520.72,31595.72
06-11-2019,31650.76,31755.73,31443.62,31657.81
07-11-2019,31780.01,31876.07,31689.51,31738.99
08-11-2019,31752.11,31752.11,31248.51,31291.86
11-11-2019,31279.51,31506.85,31179.99,31417.45
13-11-2019,31459.88,31646.81,31060.35,31094.38
14-11-2019,31030.33,31090.95,30759.43,30965.91
15-11-2019,31059.15,31189.40,30948.00,31049.51
18-11-2019,31136.50,31244.70,31047.79,31192.67
19-11-2019,31269.41,31351.67,31164.81,31314.01
20-11-2019,31447.49,31612.23,31394.35,31508.40
21-11-2019,31674.87,31674.87,31178.97,31204.51
22-11-2019,31256.42,31260.23,31005.46,31153.84
25-11-2019,31234.33,31672.77,31209.65,31651.11
26-11-2019,31677.83,31833.42,31316.98,31353.98
27-11-2019,31505.43,31612.49,31431.43,31585.78
28-11-2019,31666.11,32020.57,31620.01,31994.92
29-11-2019,32035.34,32194.83,31726.58,31825.59
02-12-2019,31851.86,31886.76,31595.70,31687.40
03-12-2019,31787.49,31793.81,31163.58,31239.47
04-12-2019,31201.63,31439.59,31061.81,31410.52
05-12-2019,31433.90,31512.75,31203.60,31265.70
06-12-2019,31325.63,31373.55,30797.31,30869.61
09-12-2019,31083.09,31124.50,30734.98,30915.58
10-12-2019,30940.76,30951.30,30480.95,30511.72
11-12-2019,30602.57,30704.86,30397.69,30635.29
12-12-2019,30711.16,31044.83,30711.16,30950.05
13-12-2019,31053.01,31270.52,31039.82,31240.75
16-12-2019,31367.66,31381.17,31050.80,31079.60
17-12-2019,31118.77,31307.24,31050.57,31260.60
18-12-2019,31281.22,31367.25,31155.54,31339.44
19-12-2019,31355.04,31476.81,31301.47,31401.84
20-12-2019,31451.72,31536.58,31424.24,31484.09
23-12-2019,31467.02,31614.66,31326.68,31460.58
24-12-2019,31503.25,31521.95,31407.75,31453.57
26-12-2019,31498.94,31521.66,31331.24,31358.88
27-12-2019,31410.91,31695.48,31403.37,31665.96
30-12-2019,31739.90,31812.05,31622.74,31714.78
31-12-2019,31743.96,31773.62,31469.58,31514.74
01-01-2020,31550.67,31670.30,31506.56,31557.59
02-01-2020,31582.98,31975.71,31582.79,31958.03
03-01-2020,31963.89,31963.89,31691.10,31788.16
06-01-2020,31683.00,31683.00,30981.69,31025.56
07-01-2020,31193.14,31544.01,31080.52,31220.76
08-01-2020,31064.19,31213.44,30849.82,31187.56
09-01-2020,31430.84,31791.79,31420.73,31767.84
10-01-2020,31820.61,32009.41,31721.66,31789.18
13-01-2020,31862.66,31985.32,31840.82,31950.95
14-01-2020,32022.84,32163.16,31941.34,32070.90
15-01-2020,32128.05,32228.26,31889.14,32205.78
16-01-2020,32357.15,32392.77,32203.94,32314.87
17-01-2020,32275.25,32412.76,32129.94,32345.60
20-01-2020,32467.59,32474.74,32002.95,32041.23
21-01-2020,32023.05,32224.33,31933.17,32069.88
22-01-2020,32113.67,32203.26,31949.02,32020.20
23-01-2020,32045.69,32452.49,32023.40,32413.29
24-01-2020,32387.92,32750.02,32327.96,32668.67
